place_id,geo_location,type
ChIJk3DNT3u7HRURf7cunLPv9xM,"{'lat': 32.8266775, 'lng': 34.9873383}",restaurant
ChIJHzV0vEi7HRURUb8ZsYqCyRQ,"{'lat': 32.8266775, 'lng': 34.9873383}",restaurant
ChIJA9P4ws67HRURbaP7Yz5iI_Y,"{'lat': 32.8266775, 'lng': 34.9873383}",restaurant
ChIJXcbih1W7HRURsdfkOIi0hoU,"{'lat': 32.8266775, 'lng': 34.9873383}",restaurant
ChIJ3wQQws67HRUR8klfVQNZAxs,"{'lat': 32.8266775, 'lng': 34.9873383}",restaurant
ChIJy4926s67HRUR1bqqNF0g1Q0,"{'lat': 32.82675590000001, 'lng': 34.9876491}",restaurant
ChIJJ5kAws67HRURmBGfhzVukTQ,"{'lat': 32.82675590000001, 'lng': 34.9876491}",restaurant
ChIJl4hP0La7HRURpLpLsH2PLxs,"{'lat': 32.8162332, 'lng': 34.98699}",restaurant
ChIJHQlaq8u7HRURSrdT7zrKhEI,"{'lat': 32.8176132, 'lng': 34.98913059999999}",restaurant
ChIJZy7_R8q7HRURzW4CMWA1IlI,"{'lat': 32.818437, 'lng': 34.98930569999999}",restaurant
ChIJBxmB17W7HRURRltjCQdQ4Wg,"{'lat': 32.8181318, 'lng': 34.9894131}",restaurant
ChIJi_jZCra7HRURpNcfNGalqks,"{'lat': 32.8189223, 'lng': 34.9893154}",restaurant
ChIJG85Kqtm7HRURlORaGVhWeDs,"{'lat': 32.8189468, 'lng': 34.98934509999999}",restaurant
ChIJN62y3rW7HRURPgTJHYv_rR0,"{'lat': 32.81824770000001, 'lng': 34.98964470000001}",restaurant
ChIJtbBt4667HRURfDTRoEzQLW4,"{'lat': 32.8077202, 'lng': 34.9867592}",restaurant
ChIJgSFdOte7HRUR2Ht9gBkAT1w,"{'lat': 32.8190876, 'lng': 34.9896929}",restaurant
ChIJ_bmEpfi7HRURNV42f_1GGPs,"{'lat': 32.8076838, 'lng': 34.9870227}",restaurant
ChIJFWAU5rW7HRURg71pdiFbbHI,"{'lat': 32.8193373, 'lng': 34.9899074}",restaurant
ChIJ3-2l77W7HRURwMadWNRuEx4,"{'lat': 32.81893960000001, 'lng': 34.9900684}",restaurant
ChIJqaq68bW7HRURCN82O7Atbkc,"{'lat': 32.8195419, 'lng': 34.9900741}",restaurant
ChIJA3bG8bW7HRURmMXveXcBRGY,"{'lat': 32.8192939, 'lng': 34.9901809}",restaurant
ChIJh8K097W7HRURuPBrBB9MiF8,"{'lat': 32.8195762, 'lng': 34.9901618}",restaurant
ChIJKSJo7LW7HRURPUOm9EJehbA,"{'lat': 32.8187699, 'lng': 34.9904662}",restaurant
ChIJKSJo7LW7HRURwE55h78-EyQ,"{'lat': 32.8187699, 'lng': 34.9904662}",restaurant
ChIJnyCC9rW7HRURQ8SVUuUl9R4,"{'lat': 32.8194281, 'lng': 34.9903608}",restaurant
ChIJexye9bW7HRURtPeeEH55PjM,"{'lat': 32.819577699999996, 'lng': 34.990445199999996}",restaurant
ChIJo46LsO67HRURgwi4ybtqdTE,"{'lat': 32.8196298, 'lng': 34.99042649999999}",restaurant
ChIJwZsq0CS7HRURftNEy27eUmw,"{'lat': 32.8187743, 'lng': 34.9907734}",restaurant
ChIJ-5ea__-7HRUR2PQ06Pq55Pc,"{'lat': 32.8197211, 'lng': 34.9905321}",restaurant
ChIJ-SgJC8q7HRURKut-5y2WNYI,"{'lat': 32.8198812, 'lng': 34.9906853}",restaurant
ChIJ7XyJWBS7HRUROeHCPY6irQI,"{'lat': 32.81512380000001, 'lng': 34.99181850000001}",restaurant
ChIJE126csq7HRURMR9EutQRt3Q,"{'lat': 32.8201401, 'lng': 34.9908362}",restaurant
ChIJiTrw3xG7HRUR7Du4_-gzMaQ,"{'lat': 32.8188677, 'lng': 34.9913641}",restaurant
ChIJ_x4r8oq7HRURESV85YnqtuQ,"{'lat': 32.8062584, 'lng': 34.987423}",restaurant
ChIJD_c_xa67HRURXdu97vVUIjw,"{'lat': 32.8062584, 'lng': 34.987423}",restaurant
ChIJY0cy1ua7HRURV2yX_MPWzsE,"{'lat': 32.8206684, 'lng': 34.99078100000001}",restaurant
ChIJaxku9Qm7HRURb61PqBYnxvE,"{'lat': 32.8220422, 'lng': 34.9900066}",restaurant
ChIJ63hUrBG7HRURrtyF1G_QNR4,"{'lat': 32.82096219999999, 'lng': 34.9907812}",restaurant
ChIJISbRgLS7HRUR0_rK0kyLjrY,"{'lat': 32.8144318, 'lng': 34.9921441}",restaurant
ChIJ7UY31rW7HRURrCJlvv8n1wQ,"{'lat': 32.80642840000001, 'lng': 34.9880437}",restaurant
ChIJJd9dGwi7HRURKi3o2VoQ9eg,"{'lat': 32.802065999999996, 'lng': 34.983086}",restaurant
ChIJrWlKAQi7HRURu-GV7iS3kLc,"{'lat': 32.8016594, 'lng': 34.9834556}",restaurant
ChIJr0wH_Qe7HRURRu6qRLsjB4k,"{'lat': 32.80174300000001, 'lng': 34.9840351}",restaurant
ChIJr0wH_Qe7HRURfkCE63Dw4aY,"{'lat': 32.8017431, 'lng': 34.9840361}",restaurant
ChIJ7R3HE6i7HRURYRFMbMrvQJ8,"{'lat': 32.8025626, 'lng': 34.9847978}",restaurant
ChIJ_____6i7HRURKuc5_39NoSk,"{'lat': 32.8032492, 'lng': 34.9854953}",restaurant
ChIJkfumBAq7HRURKID2Pij30i4,"{'lat': 32.8036611, 'lng': 34.9857118}",restaurant
ChIJHbnMWai7HRUR7eSVTb8coAk,"{'lat': 32.803735, 'lng': 34.985765}",restaurant
ChIJRzF-RKi7HRURIY65zZEHQzc,"{'lat': 32.803255899999996, 'lng': 34.98568840000001}",restaurant
ChIJEYuthny7HRUR0J-5hciiIAI,"{'lat': 32.8026225, 'lng': 34.9854308}",restaurant
ChIJCx_BA4-7HRUR6pPUURlfTA4,"{'lat': 32.80316450000001, 'lng': 34.98572610000001}",restaurant
ChIJDb5LP6i7HRURsRix4X0YipI,"{'lat': 32.80262099999999, 'lng': 34.98543799999999}",restaurant
ChIJDb5LP6i7HRURmZ0OSqzWbS8,"{'lat': 32.80262099999999, 'lng': 34.98543799999999}",restaurant
ChIJN1tk9xq7HRUR5IUwgPBZNX4,"{'lat': 32.8032586, 'lng': 34.9858432}",restaurant
ChIJGZzqVai7HRUR9Z2M5YoDa6A,"{'lat': 32.803595, 'lng': 34.986221}",restaurant
ChIJkXTMVai7HRURhetwZCwWKX4,"{'lat': 32.80353590000001, 'lng': 34.98620520000001}",restaurant
ChIJf_AH5Tu7HRURnJUan3H-Knk,"{'lat': 32.803891, 'lng': 34.98660479999999}",restaurant
ChIJ1ce3iJy7HRUR-IoBswFrkE8,"{'lat': 32.803891, 'lng': 34.98660479999999}",restaurant
ChIJm-KcAqm7HRURngyJ2GN1eJo,"{'lat': 32.803891, 'lng': 34.98660479999999}",restaurant
ChIJH2VwFqm7HRURUybQo6l8ygc,"{'lat': 32.80446620000001, 'lng': 34.9868507}",restaurant
ChIJ2a6eTai7HRURk-CW8El8OdY,"{'lat': 32.8028523, 'lng': 34.9862937}",restaurant
ChIJQUtDJQS7HRURllrnYW6qjY8,"{'lat': 32.8040463, 'lng': 34.9867961}",restaurant
ChIJ5TjDRcq7HRURIcXUt5VKdJs,"{'lat': 32.80356890000001, 'lng': 34.9866844}",restaurant
ChIJFwOFqqm7HRURA_A5lJEPZh4,"{'lat': 32.80356890000001, 'lng': 34.9866844}",restaurant
ChIJQTmc9AO7HRURlFTuYE4UzK0,"{'lat': 32.80356890000001, 'lng': 34.9866844}",restaurant
ChIJPWc9Lqm7HRURWNTro5rlmaM,"{'lat': 32.805635, 'lng': 34.9872333}",restaurant
ChIJh-0zzq67HRURWdqBu1xMzn8,"{'lat': 32.805635, 'lng': 34.9872333}",restaurant
ChIJ_aeckmO7HRURtF2_31R8njI,"{'lat': 32.8031085, 'lng': 34.98669690000001}",restaurant
ChIJDydPdyW7HRUREidUIiXefiY,"{'lat': 32.8031085, 'lng': 34.98669690000001}",restaurant
ChIJu0tadAe7HRUR-CWZGKaq1Ok,"{'lat': 32.8029022, 'lng': 34.986618}",restaurant
ChIJ8yxLFO-7HRUR4YCroabUe9Q,"{'lat': 32.8041827, 'lng': 34.9871241}",restaurant
ChIJMQoLD4q7HRUR_IbtFMJaiqE,"{'lat': 32.8041827, 'lng': 34.9871241}",restaurant
ChIJWWzIram7HRURKXYvxT8REyU,"{'lat': 32.8030034, 'lng': 34.98675050000001}",restaurant
ChIJEQR7ram7HRURVM9NBRbeP90,"{'lat': 32.8030034, 'lng': 34.98675050000001}",restaurant
ChIJLePNq6m7HRURACOXCs55PrA,"{'lat': 32.803347, 'lng': 34.98691809999999}",restaurant
ChIJLePNq6m7HRUR0RSsOGzlFAo,"{'lat': 32.8034221, 'lng': 34.9869677}",restaurant
ChIJ1ckPB6m7HRURPe5Y9gJpJnM,"{'lat': 32.8034734, 'lng': 34.9870211}",restaurant
ChIJF7JqB6m7HRUR2YeK-h71tPw,"{'lat': 32.8034003, 'lng': 34.9871101}",restaurant
ChIJLePNq6m7HRURL6X8B6IecSE,"{'lat': 32.8031044, 'lng': 34.9870605}",restaurant
ChIJQTmc9AO7HRURjwGWaE5PlSY,"{'lat': 32.8055752, 'lng': 34.9877517}",restaurant
ChIJgYF1Kga7HRURsbOeCtHEzqQ,"{'lat': 32.7992985, 'lng': 34.9840525}",restaurant
ChIJmy7a9NKwHRURXtQyh9rm_XM,"{'lat': 32.804688, 'lng': 34.987640999999996}",restaurant
ChIJPY4QB6m7HRURldgNlrxrtrg,"{'lat': 32.8033599, 'lng': 34.9873123}",restaurant
ChIJV8atyAe7HRURvKN-FmWY5XI,"{'lat': 32.7997604, 'lng': 34.9848616}",restaurant
ChIJq7I66067HRURrbcT1Xz8tP8,"{'lat': 32.804922, 'lng': 34.98787459999999}",restaurant
ChIJobyOn0q7HRUR1Ldg4_d0eIg,"{'lat': 32.8044886, 'lng': 34.9878134}",restaurant
ChIJX5wxVQ-7HRURJLhDG5qS5V4,"{'lat': 32.7968544, 'lng': 34.983835}",restaurant
ChIJ93rLqgi7HRUR7cD8nRoUMdE,"{'lat': 32.7970944, 'lng': 34.9838614}",restaurant
ChIJIZ_Lqgi7HRURcoxuXZchYgM,"{'lat': 32.7970944, 'lng': 34.9838614}",restaurant
ChIJIZ_Lqgi7HRURoLlINRKEPf0,"{'lat': 32.7970944, 'lng': 34.9838614}",restaurant
ChIJD7DPSu67HRURc1jtr0DW7Aw,"{'lat': 32.7967937, 'lng': 34.9838793}",restaurant
ChIJX-eiABm7HRUR5JOHGd4qosY,"{'lat': 32.7970997, 'lng': 34.9840392}",restaurant
ChIJCYem6bm7HRURp73Ej202KLU,"{'lat': 32.7970997, 'lng': 34.9840392}",restaurant
ChIJofRUAQa7HRUR51gRZr2Y75M,"{'lat': 32.7971057, 'lng': 34.9840666}",restaurant
ChIJV99Lxby7HRUR59s2JBD5Rc4,"{'lat': 32.7955245, 'lng': 34.9839436}",restaurant
ChIJGyyc8AW7HRURNvpLID47hDI,"{'lat': 32.7962699, 'lng': 34.9841846}",restaurant
ChIJNQsx-gW7HRURC6yhxCVYW60,"{'lat': 32.7960417, 'lng': 34.9842368}",restaurant
ChIJi1Y_-wW7HRURpnVElzr6HcA,"{'lat': 32.796323, 'lng': 34.9843125}",restaurant
ChIJXVJP5QW7HRURb3CMMIzUbXE,"{'lat': 32.796119, 'lng': 34.9844197}",restaurant
ChIJWUFLu4e7HRURDWaJBnlw2Wo,"{'lat': 32.7978187, 'lng': 34.9847264}",restaurant
ChIJm1NlOKy7HRURXOlJ5pErmMk,"{'lat': 32.799179, 'lng': 34.9850454}",restaurant
ChIJVVVlyAe7HRUR7A6D-68B3FE,"{'lat': 32.79969940000001, 'lng': 34.98497940000001}",restaurant
ChIJ1z3VGWe7HRUR-fQxk0oN7ZM,"{'lat': 32.799398, 'lng': 34.9864441}",restaurant
ChIJU_F4G9W2AhURQhPofjdhoS4,"{'lat': 32.7993979, 'lng': 34.9864442}",restaurant
ChIJnc0AeQe7HRUR9U3aKX5_tfY,"{'lat': 32.8009643, 'lng': 34.9865074}",restaurant
ChIJO3xIGBq7HRUR8B2ZyIZk9cw,"{'lat': 32.7873036, 'lng': 34.98530179999999}",restaurant
ChIJpTB9ORq7HRUR3b1Xb0sT59E,"{'lat': 32.787552, 'lng': 34.985494}",restaurant
ChIJFSf0ORq7HRURZQRha_H07UQ,"{'lat': 32.787574, 'lng': 34.985926}",restaurant
ChIJVRYknr27HRURFrLaIFbhFFg,"{'lat': 32.7877501, 'lng': 34.9861851}",restaurant
ChIJfeF7kBm7HRURe21YMWm2_FY,"{'lat': 32.7857389, 'lng': 34.98573330000001}",restaurant
ChIJPXAzHhu7HRUR9qzZLGt_ztY,"{'lat': 32.7897764, 'lng': 34.9862015}",restaurant
ChIJW_JUlxm7HRURDdsXJboxBMc,"{'lat': 32.785559, 'lng': 34.985782}",restaurant
ChIJR45HHhu7HRURXbGEVfHmA3c,"{'lat': 32.789767, 'lng': 34.9863569}",restaurant
ChIJyUfCqhu7HRURSXjTOeBjbvs,"{'lat': 32.7886642, 'lng': 34.98651239999999}",restaurant
ChIJL4CnIBu7HRURQlX3rIihFeU,"{'lat': 32.7902159, 'lng': 34.9863993}",restaurant
ChIJBfLPie67HRURmrigRMrvH94,"{'lat': 32.78510170000001, 'lng': 34.985932700000006}",restaurant
ChIJc5M6cuq6HRURyO4vnw3jjTw,"{'lat': 32.78510170000001, 'lng': 34.985932700000006}",restaurant
ChIJDQdjohm7HRUR90r8rkGLF10,"{'lat': 32.7849578, 'lng': 34.986061}",restaurant
ChIJjwveHhu7HRUROIRLhl1YTnA,"{'lat': 32.7896145, 'lng': 34.9868635}",restaurant
ChIJ1Ys3GAa7HRURqJa0dtWvCO4,"{'lat': 32.7904654, 'lng': 34.9866915}",restaurant
ChIJodwxQsS7HRURW7XTcHlvtas,"{'lat': 32.7905745, 'lng': 34.9866816}",restaurant
ChIJw_uFKBu7HRURnSYTzJBxmno,"{'lat': 32.7905745, 'lng': 34.9866816}",restaurant
ChIJl4EbrBm7HRURp3vbBm1nQ6s,"{'lat': 32.7843424, 'lng': 34.98609920000001}",restaurant
ChIJhWFuw2W7HRUR5-YxnJyfGp4,"{'lat': 32.7845021, 'lng': 34.9870281}",restaurant
ChIJdzyKmOW7HRUReMTmq_eBJ9I,"{'lat': 32.7847763, 'lng': 34.98729420000001}",restaurant
ChIJlWxGBBm7HRURHkzUIejOExk,"{'lat': 32.7840733, 'lng': 34.9869344}",restaurant
ChIJp0Vy02S7HRUR26B8y0P2uzE,"{'lat': 32.7848169, 'lng': 34.9873425}",restaurant
ChIJ8XU_Cxm7HRURTwK9oGyzYUI,"{'lat': 32.7846766, 'lng': 34.9873124}",restaurant
ChIJmdW7Oz67HRURa7L_fpc5d6s,"{'lat': 32.7690964, 'lng': 34.9915314}",restaurant
ChIJhRREwM67HRURwLmGxUh-gAk,"{'lat': 32.82666669999999, 'lng': 34.9877778}",restaurant
ChIJJ2tEwM67HRURZy8e5Ncft8o,"{'lat': 32.8266321, 'lng': 34.987807}",restaurant
ChIJLf-2XXG7HRURvYH7Hi4reTM,"{'lat': 32.8253467, 'lng': 34.988023}",restaurant
ChIJF71UaK27HRURYvrTduv7pU8,"{'lat': 32.82495460000001, 'lng': 34.99028330000001}",restaurant
ChIJrfhH-cu7HRUR5VEwhXmiVIA,"{'lat': 32.8245077, 'lng': 34.9898291}",restaurant
ChIJcQc4-cu7HRUR4uZETiWsuMo,"{'lat': 32.8245077, 'lng': 34.9898291}",restaurant
ChIJj4wsb8-7HRURiXW5vAVZ8TM,"{'lat': 32.82436819999999, 'lng': 34.9907467}",restaurant
ChIJVykgnsu7HRURLpmsZkEJe0M,"{'lat': 32.82307, 'lng': 34.992164}",restaurant
ChIJTc7yCsu7HRURg00cQ5N54cQ,"{'lat': 32.8227499, 'lng': 34.9919587}",restaurant
ChIJXWaxcMu7HRURzyeyhXGjhTw,"{'lat': 32.8227227, 'lng': 34.9919427}",restaurant
ChIJvwzpacq7HRURjjOr68TRKyE,"{'lat': 32.8225182, 'lng': 34.9918384}",restaurant
ChIJ98-yRcq7HRURo_8uYBxN1p0,"{'lat': 32.8211413, 'lng': 34.9909322}",restaurant
ChIJ31YzOGW7HRURmxrwGsF1-qc,"{'lat': 32.8210151, 'lng': 34.99132170000001}",restaurant
ChIJJ1SWacq7HRURFU6_D8RjHh0,"{'lat': 32.8205734, 'lng': 34.9910778}",restaurant
ChIJg67GAxu7HRURL-fuGXE3f_8,"{'lat': 32.8212419, 'lng': 34.99202}",restaurant
ChIJa6d4Z8u7HRURgV_9X4mnlBE,"{'lat': 32.8231008, 'lng': 34.993341}",restaurant
ChIJU2KGXcu7HRURi96ww45nKCo,"{'lat': 32.8230982, 'lng': 34.99334990000001}",restaurant
ChIJIYJyO7W7HRURUiM8pcKANU4,"{'lat': 32.8230951, 'lng': 34.9933946}",restaurant
ChIJtxK28Mq7HRURUwJWx3Gvhgg,"{'lat': 32.8207616, 'lng': 34.9923464}",restaurant
ChIJ8XQQNsu7HRURdbVT4seosKQ,"{'lat': 32.8220616, 'lng': 34.99435759999999}",restaurant
ChIJAUdzx6m7HRURJmNXoTXPxyE,"{'lat': 32.816508999999996, 'lng': 34.9923835}",restaurant
ChIJxYbzdiS7HRURpsKt1In6th0,"{'lat': 32.8158861, 'lng': 34.9927101}",restaurant
ChIJR2vte7O7HRURtUW-TaZuqKw,"{'lat': 32.8136409, 'lng': 34.99231810000001}",restaurant
ChIJNWs9fbW7HRURbhzBGAgLSvE,"{'lat': 32.8187631, 'lng': 34.9926622}",restaurant
ChIJH1bTYrW7HRURRzPCg6NifO0,"{'lat': 32.8187327, 'lng': 34.9928995}",restaurant
ChIJ2ZPJPMK7HRURVOlPiEL659o,"{'lat': 32.8171075, 'lng': 34.9936894}",restaurant
ChIJC1VUJrW7HRURfl9bkAkk1dE,"{'lat': 32.8162349, 'lng': 34.9938566}",restaurant
ChIJjZyBXrW7HRURuJzK-XeerMk,"{'lat': 32.816076699999996, 'lng': 34.9939072}",restaurant
ChIJd5UhRey7HRURTMjAcS7zX60,"{'lat': 32.8172875, 'lng': 34.99375680000001}",restaurant
ChIJAYiWR7W7HRURP2V1On_Rk7U,"{'lat': 32.8170166, 'lng': 34.99385}",restaurant
ChIJP6CxObW7HRURoPr_GGJBLiU,"{'lat': 32.8171639, 'lng': 34.9938698}",restaurant
ChIJmwrpOLW7HRURad9IVbTYofk,"{'lat': 32.8169511, 'lng': 34.9939378}",restaurant
ChIJt5oJLU67HRURBeaz9KeJVnU,"{'lat': 32.8167241, 'lng': 34.99409490000001}",restaurant
ChIJrfCHnuC7HRUR5RftYnjhikI,"{'lat': 32.8187982, 'lng': 34.9933005}",restaurant
ChIJhUiMO9m7HRURFbwUb4qehqI,"{'lat': 32.8166317, 'lng': 34.9941278}",restaurant
ChIJB04U2xC7HRURcMk42zJxBNs,"{'lat': 32.8168184, 'lng': 34.9941487}",restaurant
ChIJkWXg2zm7HRURa5QdAUPiurg,"{'lat': 32.8169418, 'lng': 34.99413559999999}",restaurant
ChIJBaiwGe67HRURWnNcftUbQbM,"{'lat': 32.8189372, 'lng': 34.993306}",restaurant
ChIJ05sE4su7HRURGTMaNXga3WU,"{'lat': 32.8189372, 'lng': 34.993306}",restaurant
ChIJ-62An8q7HRURma_2LRT4V50,"{'lat': 32.8188423, 'lng': 34.993371}",restaurant
ChIJQTmc9AO7HRURRcKV3IzpEUA,"{'lat': 32.8126684, 'lng': 34.9932052}",restaurant
ChIJOW6gy1K7HRURfDwXv6a1Nao,"{'lat': 32.8170301, 'lng': 34.9941622}",restaurant
ChIJzak2Lwa7HRURm4-f9otqYJg,"{'lat': 32.8169856, 'lng': 34.9941721}",restaurant
ChIJjQhDc0y7HRURHKmoPnuV-5Y,"{'lat': 32.8169856, 'lng': 34.9941721}",restaurant
ChIJHZCq26m7HRUR-Yu9sYhaU0o,"{'lat': 32.8187558, 'lng': 34.9935536}",restaurant
ChIJwRO-n8q7HRURQ1npioY1KmA,"{'lat': 32.8187558, 'lng': 34.9935536}",restaurant
ChIJsYQiWLO7HRURBXIOJgDa2Lg,"{'lat': 32.8137512, 'lng': 34.9939423}",restaurant
ChIJQZZWWLO7HRURR8VrDJ0LUVI,"{'lat': 32.8134571, 'lng': 34.9939058}",restaurant
ChIJL5uJn0y6HRURES6AuCXgM7U,"{'lat': 32.8174619, 'lng': 34.994252}",restaurant
ChIJFUQ1uq67HRUR63l4HwoBrJA,"{'lat': 32.8062, 'lng': 34.9882007}",restaurant
ChIJL3Wo9kO7HRURKf3h7sPUd5E,"{'lat': 32.8062545, 'lng': 34.98846210000001}",restaurant
ChIJ-5qyS6m7HRURe4Hyc3rCQl4,"{'lat': 32.8055556, 'lng': 34.9880556}",restaurant
ChIJ02tdXS27HRURYAt9tSo-BtI,"{'lat': 32.8044886, 'lng': 34.9878134}",restaurant
ChIJ4bwsgSG7HRUR60xfbAIDNvw,"{'lat': 32.8044886, 'lng': 34.9878134}",restaurant
ChIJ0ZuI-8e7HRURgszMoTsyJ30,"{'lat': 32.8080479, 'lng': 34.9925876}",restaurant
ChIJgedVeM67HRURZkN6uDrz6RA,"{'lat': 32.8104743, 'lng': 34.99138159999999}",restaurant
ChIJTXnl20C7HRURTkgGs9hj-tc,"{'lat': 32.8098916, 'lng': 34.9926325}",restaurant
ChIJkQChlrK7HRURZYKBLA4QmWE,"{'lat': 32.8098542, 'lng': 34.9930835}",restaurant
ChIJx4AfUQG7HRUR6aqXtDTb3Yo,"{'lat': 32.7957095, 'lng': 34.98988659999999}",restaurant
ChIJeVyXUAG7HRURe0jOHPUCPwc,"{'lat': 32.7956454, 'lng': 34.99001539999999}",restaurant
ChIJCbJOrDu7HRUR0-nX9tL3flU,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJ03Ij8sC7HRURzQKutpahdbI,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJqdO4o7m7HRURxFcP3t8xDqg,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJQTmc9AO7HRURanYj5zjxmWQ,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJQTmc9AO7HRURIp_qLE_B7Ew,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJQTmc9AO7HRURLcWJSFsmrUA,"{'lat': 32.7940463, 'lng': 34.989571}",restaurant
ChIJTYA2OpK7HRUR7wr7CYWHOEE,"{'lat': 32.79392600000001, 'lng': 34.9901039}",restaurant
ChIJlaGg96q7HRURHBm6gLiDrsg,"{'lat': 32.8008987, 'lng': 34.9924036}",restaurant
ChIJsQfvaP26HRURZfWgLpJxXmU,"{'lat': 32.7876267, 'lng': 34.9968417}",restaurant
ChIJddJISW67HRURJDSZMSR9J-Q,"{'lat': 32.7874399, 'lng': 34.9969985}",restaurant
ChIJJfv3ZtKwHRURgl-NwWJKwrQ,"{'lat': 32.78741829999999, 'lng': 34.9972572}",restaurant
ChIJSwboa-K6HRUROc4oKuRfFfw,"{'lat': 32.7848505, 'lng': 34.9964001}",restaurant
ChIJA37V-SO7HRURzTSq6JLQyRo,"{'lat': 32.7949934, 'lng': 34.9966651}",restaurant
ChIJE5vPOeO6HRURi_NUA7LY6J0,"{'lat': 32.78672040000001, 'lng': 34.9989076}",restaurant
ChIJj8KkzNC7HRUR_ynv2_DgOQs,"{'lat': 32.7978351, 'lng': 34.9939051}",restaurant
ChIJQTmc9AO7HRURdX_u1phJGtQ,"{'lat': 32.7784373, 'lng': 34.99424909999999}",restaurant
ChIJ2fhfTee6HRURqxk0Jo5xbyo,"{'lat': 32.777771, 'lng': 34.9998741}",restaurant
ChIJFSf0ORq7HRURvgn7h2e22V4,"{'lat': 32.7775103, 'lng': 35.0000117}",restaurant
ChIJwb14ROW6HRURl-kRjh9Azsw,"{'lat': 32.78434170000001, 'lng': 35.004031}",restaurant
ChIJs7or5kO7HRURRF6CmHCcvc4,"{'lat': 32.7768851, 'lng': 35.00538210000001}",restaurant
ChIJP5aZqfu6HRURYffOQm3sIA4,"{'lat': 32.7888442, 'lng': 35.002832}",restaurant
ChIJgdm-Edu6HRUR6nmgIIj3wAo,"{'lat': 32.76866799999999, 'lng': 35.0034939}",restaurant
ChIJLeuGk0u7HRURgc2z4b7yLmo,"{'lat': 32.7695817, 'lng': 35.0071062}",restaurant
ChIJyajE9TS6HRURTKkiYcOyDWg,"{'lat': 32.82086339999999, 'lng': 34.9973969}",restaurant
ChIJ_doChr-7HRURDjW-TMgUqis,"{'lat': 32.8211355, 'lng': 34.9965566}",restaurant
ChIJB45JLDa7HRURAUJLe0NJDNw,"{'lat': 32.8210623, 'lng': 34.9965918}",restaurant
ChIJ1bI47jS6HRURHRolfaE9mAk,"{'lat': 32.8209374, 'lng': 34.9967343}",restaurant
ChIJWYsq8TS6HRURwxVzatpZfc8,"{'lat': 32.8208739, 'lng': 34.996835}",restaurant
ChIJJxSSfam7HRUR5Ha7F2FD-Y0,"{'lat': 32.8208738, 'lng': 34.9968349}",restaurant
ChIJz0H1oRYMHRURrchcNha6-1g,"{'lat': 32.8203773, 'lng': 34.9980289}",restaurant
ChIJ3QEJ3TS6HRURGN3FEjyqCRg,"{'lat': 32.8208132, 'lng': 34.99607820000001}",restaurant
ChIJv7rs-DS6HRURhT9eo5w0ttc,"{'lat': 32.8202855, 'lng': 34.9974204}",restaurant
ChIJ3Q-cdRi7HRURI1VyqZDyWZ4,"{'lat': 32.820248, 'lng': 34.9976646}",restaurant
ChIJeTu_WTS6HRURYDtfyYB2Rbc,"{'lat': 32.8202094, 'lng': 34.9982766}",restaurant
ChIJz2Qvnam7HRURioV5Z5K1qA0,"{'lat': 32.82043900000001, 'lng': 34.99647470000001}",restaurant
ChIJCXR7v867HRURnrshfFmANNI,"{'lat': 32.820206400000004, 'lng': 34.99719179999999}",restaurant
ChIJl7hcw8K7HRURRXDZz354CSw,"{'lat': 32.8201204, 'lng': 34.9977989}",restaurant
ChIJW4bAAjW6HRURlb1g0hRskGI,"{'lat': 32.8200047, 'lng': 34.996931599999996}",restaurant
ChIJZdJ6AjW6HRURaoEU7QuEM7k,"{'lat': 32.8199763, 'lng': 34.997024}",restaurant
ChIJ1avEAjW6HRURL5wNtdABDv8,"{'lat': 32.8199995, 'lng': 34.9968446}",restaurant
ChIJFfybAjW6HRURda1ypjpkF7c,"{'lat': 32.8199431, 'lng': 34.9969479}",restaurant
ChIJnwkqOjS6HRURFVgFhcHGw98,"{'lat': 32.8200522, 'lng': 34.9992107}",restaurant
ChIJB-L0rR-7HRUR2BMHIu87XMM,"{'lat': 32.8204302, 'lng': 35.0000006}",restaurant
ChIJnQnfAjW6HRURlTXr7mUgZQo,"{'lat': 32.8199081, 'lng': 34.99689169999999}",restaurant
ChIJ___eOzS6HRURTE4IHM-ZR68,"{'lat': 32.82010820000001, 'lng': 34.9995445}",restaurant
ChIJb7kENsu7HRURhFylBwAa7zs,"{'lat': 32.8220749, 'lng': 34.9943671}",restaurant
ChIJ1yWrBDW6HRURBjKXg6nNMRs,"{'lat': 32.8198214, 'lng': 34.9967839}",restaurant
ChIJwZ4sGTW6HRURMz8VAaJAsng,"{'lat': 32.8199691, 'lng': 34.996212}",restaurant
ChIJ5wbOBjW6HRURty8Z74vGouc,"{'lat': 32.8196128, 'lng': 34.997364}",restaurant
ChIJE46UipW7HRURcwsBHZR81gc,"{'lat': 32.8196885, 'lng': 34.996901}",restaurant
ChIJXZR7GTW6HRURGXQdgwcAynw,"{'lat': 32.819805099999996, 'lng': 34.9964866}",restaurant
