dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,takeout,wheelchair_accessible_entrance,curbside_pickup,website,price_level,sunday_open,sunday_close,wednesday_open,wednesday_close,friday_open,friday_close,saturday_open,saturday_close,open_on_saturday,geo_location,percent of religious,socio-economic rank,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher,grade
True,True,True,True,False,True,True,True,True,True,True,True,True,1.0,600.0,1320.0,600.0,1320.0,600.0,960.0,-1.0,-1.0,False,"[32.826269, 35.0752581]",0.98,1096.0,17,70,6,28,2,13,מסעדת בשרים,False,93.998
True,True,False,False,False,False,False,False,False,False,False,False,False,2.0,540.0,1260.0,540.0,1260.0,420.0,960.0,-1.0,-1.0,False,"[32.8263775, 35.0752766]",0.98,1096.0,17,69,6,28,2,13,,,56.218
True,True,False,True,True,True,True,True,True,True,False,True,True,2.0,840.0,1320.0,840.0,1320.0,720.0,1020.0,-1.0,-1.0,False,"[32.8254601, 35.075786]",0.98,1096.0,6,65,4,31,1,12,,False,91.533
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,660.0,1380.0,660.0,1380.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8186551, 35.0748107]",0.0,880.188,4,59,6,26,2,29,,,51.25
False,True,True,False,False,False,True,True,False,True,True,False,True,2.0,720.0,1425.0,720.0,1425.0,-1.0,-1.0,1080.0,1425.0,True,"[32.8186551, 35.0748107]",0.0,880.188,4,59,6,26,2,29,,False,83.937
True,True,True,False,False,False,False,True,False,True,True,False,True,2.0,690.0,1620.0,690.0,1620.0,690.0,1740.0,690.0,1620.0,True,"[32.8186551, 35.0748107]",0.0,880.188,4,59,6,26,2,29,פיצריות,False,78.0
True,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,1440.0,-1.0,-1.0,480.0,810.0,-1.0,-1.0,False,"[32.8113005, 35.068127]",0.0,1228.0,0,71,12,51,0,17,,False,36.289
True,True,True,True,False,False,True,True,False,True,True,True,False,2.0,720.0,1200.0,720.0,1320.0,720.0,1320.0,720.0,1320.0,True,"[32.8113005, 35.068127]",0.0,1228.0,0,71,12,51,0,17,קייטרינג,False,95.045
True,True,True,False,False,False,False,True,False,True,False,False,True,1.0,600.0,1620.0,600.0,1620.0,600.0,1800.0,600.0,1680.0,True,"[32.8111605, 35.0684002]",0.0,1228.0,0,68,10,55,1,17,סנדוויץ' בר,True,61.106
True,False,False,False,False,False,True,True,False,True,True,False,True,2.0,600.0,1560.0,600.0,1560.0,600.0,1560.0,600.0,1560.0,True,"[32.811151, 35.068417]",0.0,1228.0,0,68,10,55,1,17,חומוסייה,False,84.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,540.0,1528.0,540.0,1528.0,540.0,1830.0,540.0,1470.0,True,"[32.8110949, 35.0683719]",0.0,1228.0,0,66,10,55,1,17,חומוסייה,False,53.743
True,False,False,False,False,False,True,True,False,True,True,False,True,1.0,540.0,1440.0,540.0,1440.0,540.0,900.0,1200.0,1500.0,False,"[32.8112276, 35.0687014]",0.0,1228.0,0,77,16,55,2,17,חומוסייה,False,80.0
True,True,True,False,False,True,True,True,False,True,True,False,False,1.0,600.0,1440.0,600.0,1440.0,600.0,840.0,600.0,1440.0,True,"[32.8113282, 35.0691728]",0.0,1228.0,0,75,16,54,5,16,סנדוויץ' בר,True,86.0
True,False,True,False,False,False,False,True,False,True,False,False,False,2.0,480.0,1200.0,480.0,1200.0,480.0,960.0,-1.0,-1.0,False,"[32.8100357, 35.0682247]",0.0,1228.0,0,58,4,54,1,16,חומוסייה,False,84.021
True,False,True,False,False,False,False,True,False,True,True,False,True,1.0,600.0,1020.0,600.0,1020.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8100357, 35.0682247]",0.0,1228.0,0,58,4,54,1,16,מטבח ביתי,False,69.875
True,False,False,False,False,False,False,True,False,True,True,False,False,2.0,480.0,1200.0,480.0,1200.0,480.0,960.0,-1.0,-1.0,False,"[32.8100357, 35.0682247]",0.0,1228.0,0,58,4,54,1,16,,False,82.795
True,False,False,False,False,False,False,True,False,True,True,False,True,1.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,True,"[32.8110787, 35.0696458]",0.0,1228.0,0,72,9,53,6,16,חומוסייה,False,77.299
True,True,True,False,True,True,True,True,False,True,True,False,True,2.0,600.0,1440.0,600.0,1440.0,600.0,840.0,-1.0,-1.0,False,"[32.8110696, 35.0697109]",0.0,1228.0,0,72,11,54,6,16,,,52.287
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,480.0,1170.0,480.0,1170.0,480.0,1170.0,480.0,1170.0,True,"[32.8110696, 35.0697109]",0.0,1228.0,0,72,11,54,6,16,,False,31.499
True,True,False,False,True,False,True,True,False,True,True,True,True,2.0,1020.0,1740.0,1020.0,1740.0,-1.0,-1.0,1080.0,1740.0,True,"[32.8110696, 35.0697109]",0.0,1228.0,0,72,11,54,6,16,,False,69.117
True,False,False,False,False,False,False,False,False,True,True,False,True,1.0,480.0,1560.0,480.0,1560.0,480.0,1740.0,480.0,1560.0,True,"[32.8110696, 35.0697109]",0.0,1228.0,0,72,11,54,6,16,,False,89.999
True,False,False,False,False,False,False,True,False,True,True,False,False,2.0,630.0,1320.0,630.0,1320.0,660.0,900.0,-1.0,-1.0,False,"[32.8112124, 35.0707421]",0.0,1228.0,0,70,8,54,3,15,,,63.756
True,False,False,False,True,False,True,True,False,True,True,False,True,2.0,660.0,1320.0,660.0,1320.0,630.0,1020.0,660.0,1380.0,True,"[32.811333, 35.0709979]",0.0,1228.0,2,68,3,52,2,15,מסעדת המבורגרים,True,70.936
True,True,True,True,False,True,True,True,True,True,True,False,True,2.0,-1.0,-1.0,750.0,1350.0,750.0,1350.0,750.0,1350.0,True,"[32.8128242, 35.0717468]",0.0,1228.0,0,69,5,50,0,19,מסעדה איטלקית,False,76.0
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.8116579, 35.0714473]",0.0,1228.0,0,73,6,52,1,16,מסעדה איטלקית,False,90.0
True,False,True,False,True,True,True,True,True,True,True,False,True,2.0,420.0,1290.0,420.0,1290.0,420.0,900.0,600.0,1320.0,True,"[32.811947, 35.071718]",0.0,1228.0,0,67,6,52,1,19,מסעדת המבורגרים,True,82.0
True,True,True,False,False,False,True,True,True,True,True,False,True,2.0,660.0,1425.0,660.0,1425.0,660.0,930.0,1080.0,1425.0,True,"[32.8119651, 35.0718615]",0.0,1228.0,0,71,5,53,1,19,פיצריות,True,72.0
True,False,True,True,False,False,True,True,False,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,720.0,870.0,1170.0,1440.0,False,"[32.812355, 35.0721025]",0.0,1228.0,0,68,6,51,0,20,,,92.0
True,True,True,False,False,False,False,True,False,True,True,False,False,1.0,660.0,1440.0,660.0,1440.0,660.0,1080.0,-1.0,-1.0,True,"[32.8551546, 35.0817295]",0.0,573.19,1,24,0,10,1,15,פיצריות,True,80.325
True,False,True,False,False,False,True,True,False,True,False,False,True,2.0,-1.0,-1.0,480.0,1080.0,480.0,1080.0,-1.0,-1.0,True,"[32.8561114, 35.0824003]",0.0,1273.0,0,21,0,9,1,17,,False,51.25
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8521559, 35.0826756]",0.0,291.0,5,24,1,8,0,16,,,30.75
True,True,False,False,False,False,False,False,False,True,False,True,False,2.0,540.0,1200.0,540.0,1200.0,540.0,1200.0,-1.0,-1.0,True,"[32.8598528, 35.0831513]",5.670457975986278,1273.0,5,12,2,4,2,12,,False,10.25
True,False,False,False,False,False,True,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8573093, 35.0849938]",5.670457975986278,1273.0,0,16,0,5,0,11,,,20.5
True,False,True,True,True,True,True,True,True,True,True,False,False,2.0,-1.0,-1.0,1020.0,1380.0,540.0,840.0,-1.0,-1.0,False,"[32.8457248, 35.0809269]",5.670457975986278,947.0,1,8,0,1,0,15,בתי קפה,,88.0
False,True,True,False,False,False,False,True,False,True,True,False,True,2.0,0.0,900.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False,"[32.841628, 35.0798209]",0.0,947.0,0,37,0,21,1,24,,,75.993
True,False,True,False,False,False,True,True,False,True,True,False,False,1.0,600.0,1320.0,600.0,1320.0,600.0,1320.0,600.0,1320.0,True,"[32.8587837, 35.0906066]",0.0,1221.667,9,35,3,7,2,19,,False,86.0
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8588505, 35.0905875]",0.0,1221.667,7,28,3,7,3,19,,,45.5
True,True,False,False,False,False,False,False,False,True,True,True,False,2.0,630.0,1440.0,630.0,1440.0,570.0,900.0,1230.0,1440.0,False,"[32.8587675, 35.0912727]",0.0,1221.667,13,36,3,8,1,24,פיצריות,False,75.44
True,True,True,False,False,False,True,False,False,True,False,True,False,2.0,630.0,1440.0,630.0,1440.0,600.0,900.0,1140.0,1440.0,False,"[32.8587675, 35.0912727]",0.0,1221.667,13,36,3,8,1,24,פיצריות,False,53.743
True,True,False,False,False,False,False,False,False,True,True,True,False,2.0,420.0,1200.0,420.0,1200.0,390.0,840.0,-1.0,-1.0,False,"[32.8405286, 35.0802796]",0.0,832.472,23,44,5,23,1,23,קונדיטוריה ומאפיות,False,92.746
True,False,False,False,False,False,False,True,False,True,True,False,False,2.0,600.0,1200.0,600.0,1200.0,600.0,1200.0,-1.0,-1.0,True,"[32.8403783, 35.0808454]",0.0,870.8,28,45,7,25,0,26,חומוסייה,True,45.955
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8402436, 35.0805134]",0.0,870.8,27,45,7,25,1,24,מסעדת המבורגרים,,51.25
False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8391321, 35.0791304]",0.0,832.472,0,51,0,23,1,22,,,72.025
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8382606, 35.0774176]",0.0,201.0,0,52,0,25,1,21,,,51.25
True,True,False,False,False,False,True,True,False,True,False,False,True,2.0,600.0,1260.0,600.0,1260.0,600.0,900.0,-1.0,-1.0,False,"[32.84015, 35.0809765]",0.0,870.8,28,47,7,25,0,26,מסעדת המבורגרים,False,96.237
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.84015, 35.0809765]",0.0,870.8,28,47,7,25,0,26,,,24.722
True,False,False,False,False,False,False,True,False,True,False,False,False,1.0,540.0,1080.0,540.0,1080.0,540.0,960.0,-1.0,-1.0,False,"[32.8405553, 35.0814593]",0.0,870.8,27,45,7,25,0,27,חומוסייה,True,44.677
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,630.0,1440.0,630.0,1440.0,690.0,900.0,-1.0,-1.0,False,"[32.838202, 35.079523]",0.0,847.387,0,52,7,28,0,22,חומוסייה,False,41.998
True,False,False,False,False,False,False,False,False,True,False,False,True,1.0,570.0,960.0,570.0,960.0,450.0,840.0,-1.0,-1.0,False,"[32.8400658, 35.0821278]",0.0,975.6,5,61,2,26,1,27,מסעדת בשרים,True,80.0
True,False,False,False,False,False,False,False,False,True,True,False,False,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8381215, 35.0795293]",0.0,847.387,0,52,7,28,0,23,בתי קפה,True,36.749
True,False,False,False,False,False,False,False,False,True,True,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8381215, 35.0795293]",0.0,847.387,0,52,7,28,0,23,מסעדה אסייאתית,False,10.5
True,False,True,False,False,False,False,True,True,True,True,False,True,1.0,480.0,1140.0,480.0,1140.0,480.0,1140.0,-1.0,-1.0,True,"[32.8339403, 35.078896]",0.0,765.533,0,33,2,27,2,9,חומוסייה,False,88.0
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8341527, 35.079089]",0.0,765.533,0,31,2,27,2,8,,,41.998
True,True,True,False,False,False,False,True,False,True,True,False,True,2.0,660.0,1320.0,660.0,1320.0,720.0,900.0,-1.0,-1.0,False,"[32.8343153, 35.0793222]",0.0,765.533,0,35,2,27,2,8,אוכל רחוב,True,93.91
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8381708, 35.0825923]",0.0,861.333,0,76,0,29,2,25,,,41.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,630.0,1320.0,630.0,1320.0,660.0,1410.0,780.0,1320.0,True,"[32.8373775, 35.0834463]",0.0,870.8,0,78,1,28,0,22,מסעדה ים תיכונית,False,39.081
True,True,False,False,False,False,False,False,False,True,True,True,True,2.0,510.0,1320.0,510.0,1320.0,510.0,900.0,1110.0,1350.0,False,"[32.8247045, 35.0765846]",0.98,1096.0,0,78,2,34,0,14,,,71.095
True,False,False,False,False,False,False,True,False,True,True,False,False,2.0,480.0,1140.0,480.0,1140.0,540.0,840.0,-1.0,-1.0,False,"[32.8245086, 35.0787727]",0.774,1033.474,1,76,8,30,2,14,חומוסייה,False,53.743
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,1080.0,1500.0,720.0,1500.0,720.0,1500.0,720.0,1500.0,True,"[32.8243179, 35.0790786]",0.98,1096.0,6,76,7,30,5,14,מסעדת המבורגרים,False,92.0
True,True,True,True,True,True,True,True,True,True,True,False,False,2.0,480.0,1530.0,480.0,1530.0,480.0,1680.0,480.0,1560.0,True,"[32.8242173, 35.0793906]",0.98,1096.0,13,73,8,30,6,14,בתי קפה,False,84.0
True,True,True,True,False,False,True,True,True,True,True,True,True,2.0,720.0,1320.0,720.0,1320.0,720.0,1320.0,-1.0,-1.0,True,"[32.82408, 35.080156]",0.0,799.0,17,66,6,26,3,13,,False,93.79
True,False,False,False,False,False,False,False,False,True,False,False,False,1.0,600.0,1080.0,600.0,1080.0,600.0,900.0,-1.0,-1.0,False,"[32.8238275, 35.0814445]",0.0,799.0,24,60,4,22,2,13,אוכל רחוב,True,63.414
True,True,True,True,False,False,True,True,True,True,True,True,True,2.0,720.0,1440.0,720.0,1440.0,-1.0,-1.0,1110.0,1440.0,False,"[32.818341, 35.0754322]",0.0,906.25,7,51,12,20,2,27,מסעדה מקסיקנית,True,94.0
True,True,False,False,False,False,False,False,False,True,True,False,True,2.0,720.0,1555.0,720.0,1555.0,720.0,1620.0,720.0,1555.0,True,"[32.8181739, 35.0756761]",0.0,906.25,10,52,12,20,0,29,פיצריות,False,80.0
True,True,True,True,False,False,True,True,True,True,True,True,True,2.0,690.0,1560.0,690.0,1560.0,690.0,930.0,1080.0,1560.0,True,"[32.8184451, 35.075938]",0.0,799.0,8,50,8,19,0,31,מסעדת בשרים,False,88.0
True,True,False,False,True,False,True,True,True,True,True,False,True,2.0,660.0,1440.0,660.0,1440.0,600.0,1500.0,600.0,1470.0,True,"[32.8181534, 35.0758182]",0.0,906.25,8,52,8,20,0,31,מסעדה אסייאתית,True,72.0
True,False,False,False,False,False,False,False,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8182031, 35.076366]",0.0,799.0,7,51,8,20,7,32,,,51.25
True,True,False,False,False,False,True,True,False,True,True,True,True,2.0,660.0,1440.0,660.0,1440.0,600.0,930.0,1080.0,1530.0,True,"[32.8179361, 35.0762752]",0.0,906.25,7,50,8,21,8,32,,False,89.098
True,False,True,False,False,False,True,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8171638, 35.0774537]",0.0,799.0,2,39,1,20,11,28,מסעדת בשרים,True,10.5
True,False,True,True,False,False,True,True,False,True,True,False,True,2.0,1080.0,1440.0,1080.0,1440.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8171638, 35.0774537]",0.0,799.0,2,39,1,20,11,28,פאבים וברים,False,80.0
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,480.0,1320.0,480.0,1320.0,450.0,960.0,-1.0,-1.0,False,"[32.8171195, 35.0786399]",0.0,799.0,3,35,0,19,2,28,,,57.474
True,False,False,False,False,False,False,True,False,True,False,False,False,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8142275, 35.073491]",0.0,1228.0,0,62,0,34,0,15,חומוסייה,,41.0
True,False,False,False,False,False,False,False,False,False,False,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8176999, 35.0806658]",0.0,799.0,1,27,1,13,0,21,,,51.25
True,True,True,False,False,False,True,True,False,True,True,False,False,2.0,690.0,1440.0,690.0,1440.0,690.0,1500.0,690.0,1500.0,True,"[32.8122547, 35.0722365]",0.0,1228.0,1,70,6,50,0,20,,False,78.0
True,True,True,True,False,False,True,True,True,True,True,False,True,2.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,720.0,1380.0,True,"[32.8113212, 35.0736829]",0.515,1063.0,24,83,2,43,0,20,,False,88.0
True,False,False,False,False,False,False,True,False,True,False,False,False,1.0,660.0,1320.0,660.0,1320.0,720.0,900.0,-1.0,-1.0,False,"[32.8113212, 35.0736829]",0.515,1063.0,24,83,2,43,0,20,מסעדה אסייאתית,True,45.437
True,False,True,True,True,True,True,True,False,True,True,False,True,2.0,480.0,1335.0,480.0,1335.0,480.0,1335.0,480.0,1350.0,True,"[32.8101675, 35.0735722]",0.562,1048.0,20,98,7,48,0,16,,False,90.0
True,True,True,True,True,False,True,True,True,True,True,False,True,2.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,720.0,1440.0,True,"[32.810378, 35.0735359]",0.412,1096.0,26,98,7,46,0,16,,False,80.0
True,True,True,True,False,True,True,True,True,True,True,True,True,2.0,660.0,1380.0,660.0,1380.0,660.0,1410.0,660.0,1410.0,True,"[32.8102504, 35.0731679]",0.412,1096.0,20,96,7,50,0,16,מסעדה איטלקית,False,88.0
True,True,True,True,False,False,True,True,False,True,True,False,True,2.0,660.0,1380.0,660.0,1380.0,570.0,1380.0,660.0,1380.0,True,"[32.8102321, 35.0731364]",0.375,1108.0,17,95,7,51,0,16,מסעדת המבורגרים,False,88.0
True,True,True,True,True,True,True,True,False,True,True,False,True,2.0,570.0,1380.0,570.0,1380.0,510.0,960.0,1170.0,1410.0,False,"[32.8102065, 35.07304]",0.375,1108.0,19,94,7,51,0,16,מסעדה איטלקית,True,86.0
True,False,True,False,False,False,True,True,False,True,True,False,True,2.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8099025, 35.0729685]",0.0,1228.0,14,95,7,52,0,17,מסעדת בשרים,False,52.498
True,False,False,False,False,False,False,True,False,True,True,True,True,2.0,540.0,1305.0,540.0,1305.0,540.0,870.0,1110.0,1335.0,False,"[32.8099025, 35.0729685]",0.0,1228.0,14,95,7,52,0,17,,False,44.974
True,False,True,True,True,True,True,True,False,True,True,True,True,2.0,480.0,1350.0,480.0,1350.0,480.0,1350.0,480.0,1350.0,True,"[32.8099025, 35.0729685]",0.0,1228.0,14,95,7,52,0,17,,False,86.0
True,True,True,False,False,False,False,True,False,True,False,True,False,2.0,660.0,1320.0,660.0,1320.0,660.0,900.0,660.0,1320.0,True,"[32.8113361, 35.0730455]",0.412,1096.0,22,69,2,50,0,18,,False,73.987
True,False,False,False,False,False,False,True,False,True,False,False,True,1.0,581.0,1291.0,588.0,1292.0,571.0,1116.0,766.0,1365.0,,"[32.8097164, 35.0714584]",0.375,1108.0,7,63,2,56,4,15,סנדוויץ' בר,True,51.25
True,True,True,True,False,False,True,True,False,True,False,False,True,2.0,720.0,1260.0,720.0,1260.0,660.0,900.0,-1.0,-1.0,False,"[32.8097251, 35.0714203]",0.375,1108.0,7,62,2,56,4,15,,,93.556
True,True,True,False,True,False,True,True,False,True,True,True,False,2.0,480.0,1140.0,480.0,1140.0,480.0,1020.0,-1.0,-1.0,False,"[32.809832, 35.0713773]",0.206,1162.0,8,62,2,55,4,15,,False,53.882
True,True,True,False,False,False,True,True,False,True,True,False,True,2.0,660.0,1320.0,660.0,1320.0,660.0,900.0,-1.0,-1.0,False,"[32.8083342, 35.0761693]",1.288,815.5,25,132,4,22,0,5,,,48.901
True,False,False,False,True,False,False,True,False,True,True,False,True,2.0,660.0,1320.0,660.0,1320.0,630.0,900.0,1290.0,1380.0,False,"[32.8082676, 35.0764532]",2.06,568.0,27,127,3,21,0,5,מסעדת המבורגרים,True,69.954
True,True,True,True,False,False,True,True,True,True,True,False,True,2.0,660.0,1320.0,660.0,1320.0,660.0,900.0,1200.0,1380.0,False,"[32.8071363, 35.0773381]",2.06,568.0,24,90,0,10,2,7,מסעדת בשרים,True,82.0
True,True,True,False,False,False,True,True,False,True,False,True,True,2.0,720.0,1380.0,720.0,1380.0,720.0,900.0,1200.0,1410.0,False,"[32.8055921, 35.074545]",2.06,568.0,21,101,2,15,1,10,,False,68.285
True,True,True,False,False,False,True,True,True,True,True,True,True,2.0,660.0,1380.0,660.0,1380.0,480.0,900.0,1080.0,1380.0,True,"[32.8055921, 35.074545]",2.06,568.0,21,101,2,15,1,10,מסעדה אסייאתית,False,68.245
True,False,False,False,False,False,False,False,False,False,False,False,False,2.0,540.0,1140.0,540.0,1140.0,540.0,840.0,-1.0,-1.0,False,"[32.806015, 35.0701179]",0.589,1039.429,0,43,0,14,0,9,,,43.41
True,False,True,False,False,False,False,True,False,True,True,False,True,2.0,480.0,960.0,480.0,960.0,360.0,840.0,-1.0,-1.0,False,"[32.8018915, 35.0735404]",2.06,568.0,5,60,1,8,0,5,מסעדה מזרחית,True,92.0
True,False,True,False,False,False,False,True,False,False,True,False,False,2.0,600.0,960.0,600.0,960.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8018989, 35.0735168]",2.06,568.0,5,60,1,8,0,5,,,85.395
True,True,False,False,False,False,False,True,False,True,True,True,False,2.0,600.0,1380.0,600.0,1380.0,660.0,900.0,-1.0,-1.0,False,"[32.8018754, 35.0750511]",2.06,568.0,1,58,2,8,1,7,שניצליה,True,66.941
True,True,True,True,True,False,True,True,True,True,True,True,True,2.0,480.0,1020.0,480.0,1020.0,450.0,930.0,-1.0,-1.0,False,"[32.8021704, 35.0753357]",2.06,568.0,2,59,3,8,2,7,,False,93.352
True,True,True,True,True,True,True,True,False,True,False,True,False,2.0,540.0,1080.0,540.0,1080.0,-1.0,-1.0,-1.0,-1.0,False,"[32.8029382, 35.0757828]",2.06,568.0,2,62,1,9,2,11,,False,73.106
